id_amat;id_via;num_civico;municipio;stato;categorieveicoli;numero_manufatti;stalli_per_manufatto;stalli_totali;tipomanufatto;ubicazione;LONG_X_4326;LAT_Y_4326;Location
942;6539;14;8;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.14340972007601;45.4805244264489;"(45.4805244264489, 9.14340972007601)"
943;209;1;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.1933836949663;45.4649755394731;"(45.4649755394731, 9.1933836949663)"
944;234;;1;Esistente;Velocipedi;13;2;26;Circolare _ Phi greca;Area pedonale (regolamentata o di fatto);9.19600063378155;45.4643551111395;"(45.4643551111395, 9.19600063378155)"
946;3075;20;4;Esistente;Velocipedi;5;8;40;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.2135501907186;45.4607060606117;"(45.4607060606117, 9.2135501907186)"
949;2614;18;2;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.23049813793593;45.5132471185779;"(45.5132471185779, 9.23049813793593)"
950;7001;;8;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.16008621139584;45.4689192054355;"(45.4689192054355, 9.16008621139584)"
951;7204;4;8;Esistente;Velocipedi;8;5;40;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.17504735210807;45.4844524380151;"(45.4844524380151, 9.17504735210807)"
953;2614;20;2;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.22986021764973;45.5134813304669;"(45.5134813304669, 9.22986021764973)"
955;652;;1;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.17564927394273;45.4635539249557;"(45.4635539249557, 9.17564927394273)"
957;6249;18/22;8;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.15923473145409;45.4699487608634;"(45.4699487608634, 9.15923473145409)"
958;6249;18/22;8;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.15902940215057;45.4696882312887;"(45.4696882312887, 9.15902940215057)"
965;1093;9;9;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.19541837715714;45.512057412907;"(45.512057412907, 9.19541837715714)"
966;4232;;5;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Area verde – Giardino – Parco;9.1949212790461;45.4337655970458;"(45.4337655970458, 9.1949212790461)"
967;2399;24;2;Esistente;Velocipedi;2;6;12;Verona;0_Non precisata;;;
971;587;5;1;Esistente;Velocipedi;5;5;25;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.18685980378378;45.4566494118184;"(45.4566494118184, 9.18685980378378)"
974;340;3;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.19007708554305;45.4632672588077;"(45.4632672588077, 9.19007708554305)"
975;559;2;1;Esistente;Velocipedi;4;5;20;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.18109336773154;45.4617409373422;"(45.4617409373422, 9.18109336773154)"
976;121;15;1;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.1910558294976;45.4698179974404;"(45.4698179974404, 9.1910558294976)"
977;121;23;1;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.19186284765985;45.4702728669992;"(45.4702728669992, 9.19186284765985)"
978;121;;1;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.18845440691647;45.4691465217324;"(45.4691465217324, 9.18845440691647)"
979;121;9;1;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.19035225956333;45.4694599531989;"(45.4694599531989, 9.19035225956333)"
2036;4113;;5;Esistente;Velocipedi;5;3;15;Semplice;Marciapiede;9.18918185654938;45.4490618745506;"(45.4490618745506, 9.18918185654938)"
981;2289;3;2;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.21612290776867;45.493005453478;"(45.493005453478, 9.21612290776867)"
982;4224;3;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18880491898296;45.4423208553154;"(45.4423208553154, 9.18880491898296)"
983;3300;3;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.22991868338435;45.4687464360791;"(45.4687464360791, 9.22991868338435)"
984;3300;3;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.23001382495219;45.4689127888272;"(45.4689127888272, 9.23001382495219)"
985;1025;17;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.18437214635894;45.4747763603437;"(45.4747763603437, 9.18437214635894)"
986;2102;16;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20010247693955;45.4729411841122;"(45.4729411841122, 9.20010247693955)"
987;1611;15;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;;;
988;4237;2;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.1938767177098;45.4393415623075;"(45.4393415623075, 9.1938767177098)"
989;4237;2;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.19339107416859;45.4391687395904;"(45.4391687395904, 9.19339107416859)"
992;6686;2;6;Esistente;Velocipedi;4;5;20;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.12819001713411;45.4499651042315;"(45.4499651042315, 9.12819001713411)"
993;7606;;8;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.16504271390638;45.4764288312314;"(45.4764288312314, 9.16504271390638)"
1007;3342;7;4;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;;;
1008;7606;;8;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.16414015436463;45.4763232567856;"(45.4763232567856, 9.16414015436463)"
1010;649;15;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;0_Non precisata;9.1804391691655;45.4624277735066;"(45.4624277735066, 9.1804391691655)"
1011;2440;23;2;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.22361407652572;45.5153976144982;"(45.5153976144982, 9.22361407652572)"
1017;7001;;8;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Area verde – Giardino – Parco;9.16037843153267;45.4702794390278;"(45.4702794390278, 9.16037843153267)"
1018;1426;40;9;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.20352977371132;45.508036092337;"(45.508036092337, 9.20352977371132)"
1020;2396;108;3;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.24048733875678;45.4958199475412;"(45.4958199475412, 9.24048733875678)"
1021;6417;22;7;Esistente;Velocipedi;2;5;10;Redondo Inox;Cortile o altro spazio collegato al civico;9.1834139825034;45.5024867331367;"(45.5024867331367, 9.1834139825034)"
1034;1737;;9;Esistente;Velocipedi;1;5;5;Verona;0_Non precisata;9.21082362074402;45.5156004574999;"(45.5156004574999, 9.21082362074402)"
1035;612;;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.18638526563768;45.4658722890331;"(45.4658722890331, 9.18638526563768)"
1036;6276;;7;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.15050362392929;45.4665375133332;"(45.4665375133332, 9.15050362392929)"
1037;6276;3;7;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.14972102339766;45.4666260909543;"(45.4666260909543, 9.14972102339766)"
1038;149;1;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.18871225339291;45.4685718450087;"(45.4685718450087, 9.18871225339291)"
1039;6134;11;7;Esistente;Velocipedi;6;6;36;Redondo Inox;Marciapiede;9.14070880384612;45.4764884979365;"(45.4764884979365, 9.14070880384612)"
1040;341;2;1;Esistente;Velocipedi;7;2;14;Circolare _ Phi greca;Marciapiede;9.18918156437753;45.4632695433576;"(45.4632695433576, 9.18918156437753)"
1041;3030;48;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20466938808554;45.467196301011;"(45.467196301011, 9.20466938808554)"
1042;1629;;9;Esistente;Velocipedi;8;5;40;0_Non precisato;Marciapiede;9.2145684635055;45.5135890476894;"(45.5135890476894, 9.2145684635055)"
1045;308;;1;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.19355688915221;45.4639035310588;"(45.4639035310588, 9.19355688915221)"
1047;6643;279;7;Esistente;Velocipedi;2;5;10;Verona;Cortile o altro spazio collegato al civico;;;
1049;3105;1;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.22243315371344;45.4697678517419;"(45.4697678517419, 9.22243315371344)"
1050;3105;6;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.22258882082656;45.4698990153999;"(45.4698990153999, 9.22258882082656)"
1053;1010;27;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18366789632844;45.4731237539058;"(45.4731237539058, 9.18366789632844)"
1055;1108;39;9;Esistente;Velocipedi;4;5;20;Verona _ Ambrogio;0_Non precisata;9.19660946330053;45.4860814794484;"(45.4860814794484, 9.19660946330053)"
1057;105;3;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.1884259197042;45.4656010990069;"(45.4656010990069, 9.1884259197042)"
1058;3312;4;3;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.22630021428729;45.4697739218695;"(45.4697739218695, 9.22630021428729)"
1072;613;;1;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.18327768528164;45.4664556404634;"(45.4664556404634, 9.18327768528164)"
1082;5202;3;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;0_Non precisata;9.17915772131817;45.4517766298042;"(45.4517766298042, 9.17915772131817)"
1088;2274;158;2;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;0_Non precisata;;;
1089;5483;;5;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.17939169808123;45.4466244810692;"(45.4466244810692, 9.17939169808123)"
1090;3155;21;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20370957907299;45.4664017606568;"(45.4664017606568, 9.20370957907299)"
1091;3155;22;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20379693234447;45.4662920060445;"(45.4662920060445, 9.20379693234447)"
1092;211;4;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19330801718154;45.4667796836016;"(45.4667796836016, 9.19330801718154)"
1093;560;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";2;5;10;Verona _ Ambrogio;Marciapiede;9.18185055383963;45.4616920423589;"(45.4616920423589, 9.18185055383963)"
1094;6388;25;7;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.15185327225131;45.4729004086741;"(45.4729004086741, 9.15185327225131)"
1097;1056;8;9;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.19394468831879;45.4797113611513;"(45.4797113611513, 9.19394468831879)"
1098;1056;8a;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19378904851525;45.4798278482696;"(45.4798278482696, 9.19378904851525)"
1100;2274;118;2;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.22127533712963;45.5009117273486;"(45.5009117273486, 9.22127533712963)"
1102;2274;315;2;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;;;
1106;5144;22;6;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.17423356101776;45.4517961338423;"(45.4517961338423, 9.17423356101776)"
1107;5144;22;6;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.17438188466948;45.4518313456241;"(45.4518313456241, 9.17438188466948)"
1112;3263;46;4;Esistente;Velocipedi;2;5;10;Circolare _ Phi greca;Marciapiede;9.23301441478735;45.4606939757471;"(45.4606939757471, 9.23301441478735)"
1117;1016;2;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.19595704226719;45.4756675364808;"(45.4756675364808, 9.19595704226719)"
1132;4325;5-7;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.18886062774849;45.4432044340574;"(45.4432044340574, 9.18886062774849)"
1133;4325;5-7;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19013511287359;45.4432441700459;"(45.4432441700459, 9.19013511287359)"
1134;4325;5-7;5;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.19042244100822;45.4432453596077;"(45.4432453596077, 9.19042244100822)"
1138;1441;300;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.21233625785752;45.5266496066084;"(45.5266496066084, 9.21233625785752)"
1140;5124;56;6;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.16174269155703;45.4516979176954;"(45.4516979176954, 9.16174269155703)"
1154;6381;27;8;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;0_Non precisata;9.15787765047197;45.4711422587966;"(45.4711422587966, 9.15787765047197)"
1159;6343;;7;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.14125176932419;45.4774920950262;"(45.4774920950262, 9.14125176932419)"
1160;3110;;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.21878527106552;45.4707769762186;"(45.4707769762186, 9.21878527106552)"
1163;3110;6;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.21903915625608;45.470416652924;"(45.470416652924, 9.21903915625608)"
1165;3110;10;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.21988896268916;45.4704467425889;"(45.4704467425889, 9.21988896268916)"
1170;2530;65;2;Esistente;Velocipedi;1;6;6;Verona;0_Non precisata;;;
1175;2530;65;2;Esistente;Velocipedi;2;6;12;Verona;0_Non precisata;9.27478851149486;45.5056079910437;"(45.5056079910437, 9.27478851149486)"
1177;1157;;9;Esistente;Velocipedi;1;5;5;0_Solo segnaletica;Marciapiede;9.19482803133371;45.4846451578729;"(45.4846451578729, 9.19482803133371)"
1178;1157;;9;Esistente;Velocipedi;2;5;10;0_Solo segnaletica;Marciapiede;9.19480571765541;45.4846244358158;"(45.4846244358158, 9.19480571765541)"
1188;1591;;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;0_Non precisata;9.19184103870189;45.5177302279508;"(45.5177302279508, 9.19184103870189)"
1189;1591;148;9;Esistente;Velocipedi;6;6;36;Verona;Area verde – Giardino – Parco;9.19229855324095;45.5255187419609;"(45.5255187419609, 9.19229855324095)"
1190;1591;136;9;Esistente;Velocipedi;4;6;24;Verona;Marciapiede;9.19203767402713;45.5243060781588;"(45.5243060781588, 9.19203767402713)"
1201;1427;24;9;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;;;
1202;541;;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.18123035588622;45.4585189745508;"(45.4585189745508, 9.18123035588622)"
1203;1100;6;1;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.18289976440091;45.4765604017528;"(45.4765604017528, 9.18289976440091)"
1204;328;4;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";1;5;5;Verona _ Ambrogio;Marciapiede;9.19615464352193;45.4624062916684;"(45.4624062916684, 9.19615464352193)"
1205;408;18;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";1;5;5;Verona _ Ambrogio;Parterre;9.19035357021158;45.4570629719708;"(45.4570629719708, 9.19035357021158)"
1206;238;1;1;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.19784234075654;45.467189218369;"(45.467189218369, 9.19784234075654)"
1207;238;19;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19891467741583;45.4685568322057;"(45.4685568322057, 9.19891467741583)"
1208;238;42-44;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20278039197487;45.4719909146331;"(45.4719909146331, 9.20278039197487)"
1209;238;42-44;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20284181291963;45.4720999225815;"(45.4720999225815, 9.20284181291963)"
1210;2102;24;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20222090503732;45.4721104375545;"(45.4721104375545, 9.20222090503732)"
1211;7111;8;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.17194531857432;45.4763287156761;"(45.4763287156761, 9.17194531857432)"
1212;7111;5;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.17156832788864;45.4760736438494;"(45.4760736438494, 9.17156832788864)"
1213;5367;14;6;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.14079587691293;45.4403905618372;"(45.4403905618372, 9.14079587691293)"
1214;2179;2;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.20686093572477;45.46844602839;"(45.46844602839, 9.20686093572477)"
1215;1056;8;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19445516604303;45.4796947438867;"(45.4796947438867, 9.19445516604303)"
1216;4021;32;1;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Area verde – Giardino – Parco;9.19558289434413;45.4537867207458;"(45.4537867207458, 9.19558289434413)"
1217;6175;2/a;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.1670939282328;45.4697990908103;"(45.4697990908103, 9.1670939282328)"
1218;3068;1;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20515491666856;45.4708628358811;"(45.4708628358811, 9.20515491666856)"
1221;722;6;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.1847306622992;45.4666233108748;"(45.4666233108748, 9.1847306622992)"
1222;5269;5;6;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Area verde – Giardino – Parco;9.14842242611784;45.437986513898;"(45.437986513898, 9.14842242611784)"
1223;3289;2;4;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.22891019659641;45.4671463814172;"(45.4671463814172, 9.22891019659641)"
1224;3256;37;4;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.22981191190954;45.4656337600583;"(45.4656337600583, 9.22981191190954)"
1225;3256;41;4;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.23039415984866;45.465637695435;"(45.465637695435, 9.23039415984866)"
1227;1040;1;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.18777347414118;45.4732275238488;"(45.4732275238488, 9.18777347414118)"
1228;5135;57;6;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.15743228462476;45.456117225781;"(45.456117225781, 9.15743228462476)"
1229;6212;1;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.16473702870803;45.4656235256162;"(45.4656235256162, 9.16473702870803)"
1231;2459;3;2;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";1;8;8;0_Non precisato;Alla quota della carreggiata;9.22486718988971;45.5051725422191;"(45.5051725422191, 9.22486718988971)"
1232;2268;41;2;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.2133418738415;45.4906040286342;"(45.4906040286342, 9.2133418738415)"
1233;2268;4;2;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";1;3;3;0_Non precisato;Alla quota della carreggiata;9.2162483528825;45.4880329539251;"(45.4880329539251, 9.2162483528825)"
1256;556;1;1;Esistente;Velocipedi;1;3;3;0_Solo segnaletica;Marciapiede;9.18083958055898;45.4601863449322;"(45.4601863449322, 9.18083958055898)"
1266;2428;9;3;Esistente;Velocipedi;2;2;4;Cerchio inox;Marciapiede;9.22644063387287;45.4803966236874;"(45.4803966236874, 9.22644063387287)"
1267;2428;20;3;Esistente;Velocipedi;4;2;8;Cerchio inox;Marciapiede;9.2266361072881;45.4803822769834;"(45.4803822769834, 9.2266361072881)"
1287;2242;15;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";14;2;28;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.21880058797315;45.4852240519674;"(45.4852240519674, 9.21880058797315)"
1297;2681;36;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";5;2;10;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.24208480330137;45.4726628216517;"(45.4726628216517, 9.24208480330137)"
1302;2220;40;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";15;2;30;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23442276982941;45.4774244914596;"(45.4774244914596, 9.23442276982941)"
1303;2220;40;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";10;2;20;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23442014937519;45.4773648426276;"(45.4773648426276, 9.23442014937519)"
1304;2220;;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";17;2;34;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23444128176813;45.4771199595372;"(45.4771199595372, 9.23444128176813)"
1309;2226;25a;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";9;2;18;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23524201544561;45.477317921161;"(45.477317921161, 9.23524201544561)"
1310;2226;25;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";11;2;22;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23502715103377;45.4773180934002;"(45.4773180934002, 9.23502715103377)"
1311;2226;/;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";25;2;50;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23467812979882;45.4773157863055;"(45.4773157863055, 9.23467812979882)"
1312;2226;/;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";19;2;38;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.23463574954285;45.4772316423987;"(45.4772316423987, 9.23463574954285)"
1318;2208;7;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";8;2;16;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.22560242392253;45.4785947935383;"(45.4785947935383, 9.22560242392253)"
1321;3202;34;3;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";11;2;22;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.22941683355411;45.4742067379998;"(45.4742067379998, 9.22941683355411)"
1328;3016;7-9;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";4;2;8;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19884565959229;45.4623809581304;"(45.4623809581304, 9.19884565959229)"
1332;3016;11-13;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19921680334861;45.4623926209674;"(45.4623926209674, 9.19921680334861)"
1334;1016;2;1;Esistente;Velocipedi;1;9;9;0_Solo segnaletica;Marciapiede;9.19591882459869;45.4756802629237;"(45.4756802629237, 9.19591882459869)"
1336;3017;2;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.19919931520205;45.4624483043844;"(45.4624483043844, 9.19919931520205)"
1340;3016;17;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.19945661068673;45.462384578825;"(45.462384578825, 9.19945661068673)"
1346;3126;2;3;Esistente;Velocipedi;5;5;25;Verona _ Ambrogio;Marciapiede;9.21816962583204;45.4728167364905;"(45.4728167364905, 9.21816962583204)"
1359;3389;;1;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";13;2;26;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20133435002541;45.4624228413717;"(45.4624228413717, 9.20133435002541)"
1369;3016;53bis;1;Esistente;Velocipedi;2;3;6;Parigina;Marciapiede;9.20639947813368;45.4623824902046;"(45.4623824902046, 9.20639947813368)"
1376;6215;2;1;Esistente;Velocipedi;1;7;7;0_Solo segnaletica;Alla quota della carreggiata;9.16903810682471;45.4640768031889;"(45.4640768031889, 9.16903810682471)"
1380;4069;18;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";8;2;16;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.20479865602803;45.4536636515441;"(45.4536636515441, 9.20479865602803)"
1404;3032;1;5;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";11;1;11;Archetto Milano _ Acciaio inox _ Passo cm 50;Marciapiede;9.21205133821428;45.4609495397091;"(45.4609495397091, 9.21205133821428)"
1406;3112;2;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";6;2;12;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.22029907993546;45.4620204573724;"(45.4620204573724, 9.22029907993546)"
1409;1737;;9;Esistente;Velocipedi;1;5;5;Verona;0_Non precisata;9.2109155026587;45.5157703877245;"(45.5157703877245, 9.2109155026587)"
1417;574;43;1;Esistente;Velocipedi;1;6;6;0_Solo segnaletica;Marciapiede;9.1759085494933;45.4598001847193;"(45.4598001847193, 9.1759085494933)"
1419;602;43;1;Esistente;Velocipedi;1;5;5;0_Solo segnaletica;Marciapiede;9.17352822383578;45.4615950873973;"(45.4615950873973, 9.17352822383578)"
1427;1010;83;1;Esistente;Velocipedi;2;10;20;Redondo Inox;Marciapiede;9.18389021513446;45.4763322308869;"(45.4763322308869, 9.18389021513446)"
1428;1010;79;1;Esistente;Velocipedi;2;10;20;Redondo Inox;Marciapiede;9.18379493409395;45.4760621150803;"(45.4760621150803, 9.18379493409395)"
1429;1010;65;1;Esistente;Velocipedi;2;10;20;Redondo Inox;Marciapiede;9.18339304867075;45.4749646514653;"(45.4749646514653, 9.18339304867075)"
1431;3082;2;4;Esistente;"Condivisa (Velocipedi, Motocicli e Ciclomotori)";13;2;26;Archetto Milano _ Acciaio inox _ Passo cm 80;Alla quota della carreggiata;9.20978895437811;45.4624009090318;"(45.4624009090318, 9.20978895437811)"
1433;1010;39;1;Esistente;Velocipedi;2;10;20;Redondo Inox;Marciapiede;9.18356177354539;45.4735646123655;"(45.4735646123655, 9.18356177354539)"
